# confident-tier margin threshold: 3.9816
# fitted for >=95% precision on a held-back split
# category	feature	weight
system	host:brother.com	0.8687
system	host:pagure.io	0.8687
system	license:publicDomain	0.8687
system	w:brother	0.8687
system	w:built	0.8687
system	w:easy	0.8687
system	w:fork	0.8687
system	w:indian	0.8687
system	w:iosevka	0.8687
system	w:lightweight	0.8687
system	w:lv2	0.8687
system	w:mono	0.8687
system	w:standard	0.8687
system	w:adds	0.7966
system	w:app	0.7966
system	w:build	0.7966
system	w:elementary	0.7966
system	w:grafana	0.7966
system	w:languages	0.7966
system	w:libretro	0.7966
system	w:lomiri	0.7966
system	w:music	0.7966
system	w:normal	0.7966
system	w:player	0.7966
system	w:postgresql	0.7966
system	w:runtime	0.7966
system	w:software	0.7966
system	w:theme	0.7966
system	w:utilities	0.7966
system	w:variant	0.7966
system	host:grafana.com	0.7292
system	w:gnu	0.7292
system	builder:buildDotnetModule	0.6660
system	host:ctan.org	0.6660
system	host:ftp.gnu.org	0.6660
system	w:designed	0.6660
system	w:eclipse	0.6660
system	w:editor	0.6660
system	w:framework	0.6660
system	w:home	0.6660
system	w:integration	0.6660
system	w:interface	0.6660
system	w:ligature	0.6660
system	w:scheme	0.6660
system	w:service	0.6660
system	w:settings	0.6660
system	w:tiny	0.6660
system	builder:buildHomeAssistantComponent	0.6065
system	gui:wrapGAppsHook4	0.6065
system	host:dotnet.github.io	0.6065
system	host:optifine.net	0.6065
system	host:wiki.documentfoundation.org	0.6065
system	w:c++	0.6065
system	w:compiler	0.6065
system	w:development	0.6065
system	w:fish	0.6065
system	w:libreoffice	0.6065
system	w:minecraft	0.6065
system	w:mod	0.6065
system	w:monitoring	0.6065
system	w:mopidy	0.6065
system	w:obs	0.6065
system	w:script	0.6065
system	w:simple	0.6065
system	w:skk	0.6065
system	w:studio	0.6065
system	w:text	0.6065
system	builder:buildDunePackage	0.5503
system	w:allows	0.5503
system	w:aspell	0.5503
system	w:assistant	0.5503
system	w:hyphen	0.5503
system	w:mobile	0.5503
system	w:ocaml	0.5503
system	w:optimization	0.5503
system	w:language	-0.5156
system	w:dictionary	-0.5732
system	w:open	-0.6099
system	gui:gtk3	-0.6279
system	license:GPL-3.0-or-later	-0.6610
system	w:extension	-0.6799
system	license:LGPL-2.1-only	-0.6967
system	w:driver	-0.6967
system	license:unfree	-0.7296
system	license:LGPL-3.0-or-later	-0.8374
system	builder:fetchzip	-0.9085
system	w:source	-0.9221
system	license:OFL-1.1	-0.9357
system	license:LGPL-3.0-only	-0.9881
system	has:mainProgram	-1.0024
system	w:plugin	-1.2191
system	builder:fetchurl	-1.2210
system	license:GPL-2.0-or-later	-1.2519
system	license:LGPL-2.0-or-later	-1.2999
system	builder:stdenv.mkDerivation	-1.5017
system	license:Apache-2.0	-1.5054
system	svc:true	-1.7835
system	license:GPL-2.0-only	-2.0503
system	license:CC0-1.0	-2.1690
system	host:invent.kde.org	-2.1887
terminal	w:tmux	7.0512
terminal	w:fish	6.6500
terminal	builder:mkDerivation	3.9741
terminal	w:quickly	3.7779
terminal	w:status	3.1609
terminal	w:terminal	2.7754
terminal	w:clean	2.6223
terminal	w:tree	2.6223
terminal	w:theme	2.5830
terminal	license:MIT	2.5416
terminal	w:emulator	2.4209
terminal	w:mode	2.4209
terminal	w:commands	2.4104
terminal	w:environment	2.3096
terminal	host:gnu.org	2.2532
terminal	license:ISC	2.2532
terminal	w:create	2.2532
terminal	w:minimal	2.2532
terminal	w:working	2.2532
terminal	w:shell	2.2499
terminal	w:customizable	2.1095
terminal	w:providing	2.1095
terminal	w:some	2.1095
terminal	w:displays	1.9836
terminal	w:user	1.9836
terminal	w:text	1.9168
terminal	w:plugin	1.9076
terminal	w:indicator	1.8717
terminal	w:scripts	1.8717
terminal	w:top	1.8717
terminal	w:manage	1.7710
terminal	w:style	1.7710
terminal	w:test	1.7710
terminal	w:written	1.6794
terminal	w:easy	1.5953
terminal	w:standard	1.5953
terminal	w:adds	1.5177
terminal	w:utilities	1.5177
terminal	w:gnu	1.4456
terminal	w:line	1.4123
terminal	host:developer.android.com	1.2953
terminal	host:gitlab.linphone.org	1.2953
terminal	host:multitran.sourceforge.net	1.2953
terminal	license:APSL-1.0	1.2953
terminal	license:FSFAP	1.2953
terminal	license:Unlicense	1.2953
terminal	name:prefix:kde-	1.2953
terminal	name:suffix-driver	1.2953
terminal	name:suffix-theme	1.2953
terminal	name:suffix-tools	1.2953
terminal	w:about	1.2953
terminal	w:addon	1.2953
terminal	w:advanced	1.2953
terminal	w:alert	1.2953
terminal	w:also	1.2953
terminal	w:between	1.2953
terminal	w:calendar	1.2953
terminal	w:cards	1.2953
terminal	w:clang	1.2953
terminal	w:clients	1.2953
terminal	w:condensed	1.2953
terminal	w:connect	1.2953
terminal	w:controller	1.2953
terminal	w:deadbeef	1.2953
terminal	w:disk	1.2953
terminal	w:distribution	1.2953
terminal	w:documents	1.2953
terminal	w:dotted	1.2953
terminal	w:drivers	1.2953
terminal	w:efficient	1.2953
terminal	w:embedded	1.2953
terminal	w:extensible	1.2953
terminal	w:firefox	1.2953
terminal	w:flexible	1.2953
terminal	w:format	1.2953
terminal	w:freshrss	1.2953
terminal	w:games	1.2953
terminal	w:generator	1.2953
terminal	w:high	1.2953
terminal	w:highlighting	1.2953
terminal	w:http	1.2953
terminal	w:including	1.2953
terminal	w:injection	1.2953
terminal	w:install	1.2953
terminal	w:integrate	1.2953
terminal	w:kio	1.2953
terminal	w:laptop	1.2953
terminal	w:linphone	1.2953
terminal	w:lldb	1.2953
terminal	w:llvm	1.2953
terminal	w:lua	1.2953
terminal	w:machine	1.2953
terminal	w:makes	1.2953
terminal	w:many	1.2953
terminal	w:markdown	1.2953
terminal	w:multitran	1.2953
terminal	w:native	1.2953
terminal	w:networking	1.2953
terminal	w:nvidia	1.2953
terminal	w:page	1.2953
terminal	w:pages	1.2953
terminal	w:password	1.2953
terminal	w:plug	1.2953
terminal	w:puzzle	1.2953
terminal	w:red	1.2953
terminal	w:running	1.2953
terminal	w:security	1.2953
terminal	w:single	1.2953
terminal	w:sound	1.2953
terminal	w:state	1.2953
terminal	w:supporting	1.2953
terminal	w:switchboard	1.2953
terminal	w:syntax	1.2953
terminal	w:typing	1.2953
terminal	w:unicode	1.2953
terminal	w:values	1.2953
terminal	w:vdr	1.2953
terminal	w:vim	1.2953
terminal	w:work	1.2953
terminal	w:yamagi	1.2953
terminal	w:allows	1.2555
terminal	w:package	1.2555
terminal	w:engine	1.1993
terminal	builder:buildFHSEnv	1.1276
terminal	host:buildbot.net	1.1276
terminal	host:enlightenment.org	1.1276
terminal	license:BSL-1.0	1.1276
terminal	license:EPL-1.0	1.1276
terminal	name:suffix-server	1.1276
terminal	w:around	1.1276
terminal	w:base	1.1276
terminal	w:buildbot	1.1276
terminal	w:building	1.1276
terminal	w:but	1.1276
terminal	w:calculator	1.1276
terminal	w:capture	1.1276
terminal	w:channel	1.1276
terminal	w:characters	1.1276
terminal	w:cloud	1.1276
terminal	w:console	1.1276
terminal	w:controlling	1.1276
terminal	w:documentation	1.1276
terminal	w:functions	1.1276
terminal	w:handling	1.1276
terminal	w:hashes	1.1276
terminal	w:high-performance	1.1276
terminal	w:integrates	1.1276
terminal	w:keyboard	1.1276
terminal	w:menu	1.1276
terminal	w:new	1.1276
terminal	w:nix	1.1276
terminal	w:notification	1.1276
terminal	w:obtain	1.1276
terminal	w:open-source	1.1276
terminal	w:passwords	1.1276
terminal	w:php	1.1276
terminal	w:qml	1.1276
terminal	w:ssh	1.1276
terminal	w:swift	1.1276
terminal	w:toolchain	1.1276
terminal	w:view	1.1276
terminal	w:visual	1.1276
terminal	w:x86	1.1276
terminal	w:command	1.1039
terminal	license:GPL-3.0	1.0462
terminal	host:kernel.org	0.9838
terminal	host:lilypond.org	0.9838
terminal	host:open-music-kontrollers.ch	0.9838
terminal	license:Classpath-exception-2.0	0.9838
terminal	license:PostgreSQL	0.9838
terminal	w:akonadi	0.9838
terminal	w:android	0.9838
terminal	w:api	0.9838
terminal	w:apps	0.9838
terminal	w:assist	0.9838
terminal	w:bluetooth	0.9838
terminal	w:color	0.9838
terminal	w:display	0.9838
terminal	w:firmware	0.9838
terminal	w:functionality	0.9838
terminal	w:ghidra	0.9838
terminal	w:google	0.9838
terminal	w:hardware	0.9838
terminal	w:helm	0.9838
terminal	w:image	0.9838
terminal	w:jack	0.9838
terminal	w:json	0.9838
terminal	w:lilypond	0.9838
terminal	w:make	0.9838
terminal	w:method	0.9838
terminal	w:modern	0.9838
terminal	w:monitor	0.9838
terminal	w:monospace	0.9838
terminal	w:notifications	0.9838
terminal	w:official	0.9838
terminal	w:openjdk	0.9838
terminal	w:power	0.9838
terminal	w:process	0.9838
terminal	w:programs	0.9838
terminal	w:re-imagination	0.9838
terminal	w:real-time	0.9838
terminal	w:scalable	0.9838
terminal	w:sdk	0.9838
terminal	w:session	0.9838
terminal	w:suite	0.9838
terminal	w:through	0.9838
terminal	w:version	0.9838
terminal	w:video	0.9838
terminal	w:virtual	0.9838
terminal	w:weechat	0.9838
terminal	w:wingpanel	0.9838
terminal	w:znc	0.9838
terminal	w:support	0.9395
terminal	w:wrapper	0.8737
terminal	w:font	0.8660
terminal	host:web.archive.org	0.8580
terminal	license:CC-BY-SA-3.0	0.8580
terminal	license:LPPL-1.3c	0.8580
terminal	w:agent	0.8580
terminal	w:amd	0.8580
terminal	w:chicken	0.8580
terminal	w:conquer	0.8580
terminal	w:elm	0.8580
terminal	w:english	0.8580
terminal	w:gui	0.8580
terminal	w:kubernetes	0.8580
terminal	w:lisp	0.8580
terminal	w:one	0.8580
terminal	w:parser	0.8580
terminal	w:platform	0.8580
terminal	w:powerful	0.8580
terminal	w:program	0.8580
terminal	w:release	0.8580
terminal	w:ubuntu	0.8580
terminal	w:unhinted	0.8580
terminal	w:useful	0.8580
terminal	w:uses	0.8580
terminal	w:window	0.8580
terminal	license:AGPL-3.0-only	0.7461
terminal	license:APSL-2.0	0.7461
terminal	license:LGPL-2.1	0.7461
terminal	license:free	0.7461
terminal	w:binary	0.7461
terminal	w:browser	0.7461
terminal	w:daemon	0.7461
terminal	w:device	0.7461
terminal	w:hyprland	0.7461
terminal	w:javascript	0.7461
terminal	w:kodi	0.7461
terminal	w:man	0.7461
terminal	w:management	0.7461
terminal	w:playing	0.7461
terminal	w:plugins	0.7461
terminal	w:quake	0.7461
terminal	w:systems	0.7461
terminal	w:time	0.7461
terminal	w:utility	0.7461
terminal	builder:buildKodiAddon	0.6454
terminal	host:eclipse.org	0.6454
terminal	license:CC-BY-4.0	0.6454
terminal	w:analysis	0.6454
terminal	w:check	0.6454
terminal	w:components	0.6454
terminal	w:core	0.6454
terminal	w:custom	0.6454
terminal	w:database	0.6454
terminal	w:developers	0.6454
terminal	w:distributed	0.6454
terminal	w:features	0.6454
terminal	w:ibus	0.6454
terminal	w:intel	0.6454
terminal	w:original	0.6454
terminal	w:panel	0.6454
terminal	w:pantheon	0.6454
terminal	w:pim	0.6454
terminal	w:printer	0.6454
terminal	w:project	0.6454
terminal	w:python	0.6454
terminal	w:search	0.6454
terminal	w:set	0.6454
terminal	w:viewer	0.6454
terminal	w:windows	0.6454
terminal	builder:buildPythonPackage	0.5537
terminal	builder:vimUtils.buildVimPlugin	0.5537
terminal	host:jetbrains.com	0.5537
terminal	license:unfreeRedistributable	0.5537
terminal	w:alternative	0.5537
terminal	w:audio	0.5537
terminal	w:collection	0.5537
terminal	w:component	0.5537
terminal	w:information	0.5537
terminal	w:input	0.5537
terminal	w:java	0.5537
terminal	w:lxqt	0.5537
terminal	w:small	0.5537
terminal	w:touch	0.5537
terminal	w:wayland	0.5537
terminal	builder:buildGoModule	0.5360
terminal	w:code	-0.5603
terminal	w:manager	-0.5603
terminal	w:nerd	-0.5603
terminal	w:plasma	-0.5603
terminal	license:MPL-2.0	-0.5896
terminal	w:client	-0.6180
terminal	w:kernel	-0.6180
terminal	w:fonts	-0.6728
terminal	gui:wrapGAppsHook3	-0.7498
terminal	license:GPL-2.0	-0.7498
terminal	w:module	-0.7498
terminal	w:implementation	-0.7743
terminal	license:CC-BY-SA-4.0	-0.7983
terminal	name:prefix:lib	-0.7983
terminal	license:LGPL-2.0-only	-0.8446
terminal	license:Apache-2.0	-0.8490
terminal	gui:wrapQtAppsHook	-0.8889
terminal	w:game	-0.8889
terminal	w:ide	-0.8889
terminal	w:tool	-0.9105
terminal	w:language	-0.9925
terminal	w:dictionary	-1.0501
terminal	gui:gtk3	-1.1048
terminal	svc:true	-1.1290
terminal	license:GPL-3.0-or-later	-1.1552
terminal	license:LGPL-2.1-only	-1.1737
terminal	w:driver	-1.1737
terminal	license:LGPL-3.0-or-later	-1.3144
terminal	builder:fetchzip	-1.3855
terminal	w:source	-1.3992
terminal	license:OFL-1.1	-1.4127
terminal	w:library	-1.4261
terminal	license:LGPL-3.0-only	-1.4652
terminal	license:BSD-3-Clause	-1.5560
terminal	license:LGPL-2.1-or-later	-1.5751
terminal	builder:runCommand	-1.6537
terminal	license:BSD-2-Clause	-1.6752
terminal	builder:fetchurl	-1.7353
terminal	license:LGPL-2.0-or-later	-1.7772
terminal	has:mainProgram	-1.9045
terminal	builder:stdenvNoCC.mkDerivation	-2.0852
terminal	license:GPL-2.0-only	-2.5284
terminal	license:CC0-1.0	-2.6473
terminal	host:invent.kde.org	-2.6670
terminal	license:GPL-2.0-or-later	-2.8770
text	host:multitran.sourceforge.net	6.9891
text	w:multitran	6.9891
text	host:gnu.org	3.6225
text	w:version	3.6225
text	w:documents	3.2604
text	w:format	3.2604
text	w:highlighting	3.2604
text	w:markdown	3.2604
text	w:unicode	3.2604
text	w:gnu	3.1890
text	w:characters	3.0591
text	w:documentation	3.0591
text	w:functions	3.0591
text	w:nix	3.0591
text	license:CC-BY-SA-3.0	2.7476
text	w:english	2.7476
text	w:useful	2.7476
text	w:displays	2.6218
text	w:database	2.5099
text	w:libraries	2.3175
text	w:various	2.3175
text	w:data	2.1584
text	w:utilities	2.1559
text	w:editor	2.0164
text	name:prefix:lib	1.9948
text	w:simple	1.9532
text	host:developer.android.com	1.9104
text	host:gitlab.linphone.org	1.9104
text	license:APSL-1.0	1.9104
text	license:FSFAP	1.9104
text	license:Unlicense	1.9104
text	name:prefix:kde-	1.9104
text	name:suffix-driver	1.9104
text	name:suffix-theme	1.9104
text	name:suffix-tools	1.9104
text	w:about	1.9104
text	w:addon	1.9104
text	w:advanced	1.9104
text	w:alert	1.9104
text	w:also	1.9104
text	w:between	1.9104
text	w:calendar	1.9104
text	w:cards	1.9104
text	w:clang	1.9104
text	w:clean	1.9104
text	w:clients	1.9104
text	w:condensed	1.9104
text	w:connect	1.9104
text	w:controller	1.9104
text	w:deadbeef	1.9104
text	w:disk	1.9104
text	w:distribution	1.9104
text	w:dotted	1.9104
text	w:drivers	1.9104
text	w:efficient	1.9104
text	w:embedded	1.9104
text	w:extensible	1.9104
text	w:firefox	1.9104
text	w:flexible	1.9104
text	w:freshrss	1.9104
text	w:games	1.9104
text	w:generator	1.9104
text	w:high	1.9104
text	w:http	1.9104
text	w:including	1.9104
text	w:injection	1.9104
text	w:install	1.9104
text	w:integrate	1.9104
text	w:kio	1.9104
text	w:laptop	1.9104
text	w:linphone	1.9104
text	w:lldb	1.9104
text	w:llvm	1.9104
text	w:lua	1.9104
text	w:machine	1.9104
text	w:makes	1.9104
text	w:many	1.9104
text	w:native	1.9104
text	w:networking	1.9104
text	w:nvidia	1.9104
text	w:page	1.9104
text	w:pages	1.9104
text	w:password	1.9104
text	w:plug	1.9104
text	w:puzzle	1.9104
text	w:red	1.9104
text	w:running	1.9104
text	w:security	1.9104
text	w:single	1.9104
text	w:sound	1.9104
text	w:state	1.9104
text	w:supporting	1.9104
text	w:switchboard	1.9104
text	w:syntax	1.9104
text	w:tree	1.9104
text	w:typing	1.9104
text	w:values	1.9104
text	w:vdr	1.9104
text	w:vim	1.9104
text	w:work	1.9104
text	w:yamagi	1.9104
text	w:tools	1.8375
text	w:code	1.8282
text	builder:buildFHSEnv	1.7427
text	host:buildbot.net	1.7427
text	host:enlightenment.org	1.7427
text	license:BSL-1.0	1.7427
text	license:EPL-1.0	1.7427
text	name:suffix-server	1.7427
text	w:around	1.7427
text	w:base	1.7427
text	w:buildbot	1.7427
text	w:building	1.7427
text	w:but	1.7427
text	w:calculator	1.7427
text	w:capture	1.7427
text	w:channel	1.7427
text	w:cloud	1.7427
text	w:console	1.7427
text	w:controlling	1.7427
text	w:emulator	1.7427
text	w:handling	1.7427
text	w:hashes	1.7427
text	w:high-performance	1.7427
text	w:integrates	1.7427
text	w:keyboard	1.7427
text	w:menu	1.7427
text	w:mode	1.7427
text	w:new	1.7427
text	w:notification	1.7427
text	w:obtain	1.7427
text	w:open-source	1.7427
text	w:passwords	1.7427
text	w:php	1.7427
text	w:qml	1.7427
text	w:quickly	1.7427
text	w:ssh	1.7427
text	w:status	1.7427
text	w:swift	1.7427
text	w:toolchain	1.7427
text	w:view	1.7427
text	w:visual	1.7427
text	w:x86	1.7427
text	w:protocol	1.6852
text	builder:stdenv.mkDerivation	1.6121
text	host:kernel.org	1.5990
text	host:lilypond.org	1.5990
text	host:open-music-kontrollers.ch	1.5990
text	license:Classpath-exception-2.0	1.5990
text	license:ISC	1.5990
text	license:PostgreSQL	1.5990
text	w:akonadi	1.5990
text	w:android	1.5990
text	w:api	1.5990
text	w:apps	1.5990
text	w:assist	1.5990
text	w:bluetooth	1.5990
text	w:color	1.5990
text	w:create	1.5990
text	w:display	1.5990
text	w:firmware	1.5990
text	w:functionality	1.5990
text	w:ghidra	1.5990
text	w:google	1.5990
text	w:hardware	1.5990
text	w:helm	1.5990
text	w:image	1.5990
text	w:jack	1.5990
text	w:json	1.5990
text	w:lilypond	1.5990
text	w:make	1.5990
text	w:method	1.5990
text	w:minimal	1.5990
text	w:modern	1.5990
text	w:monitor	1.5990
text	w:monospace	1.5990
text	w:notifications	1.5990
text	w:official	1.5990
text	w:openjdk	1.5990
text	w:power	1.5990
text	w:process	1.5990
text	w:programs	1.5990
text	w:re-imagination	1.5990
text	w:real-time	1.5990
text	w:scalable	1.5990
text	w:sdk	1.5990
text	w:session	1.5990
text	w:suite	1.5990
text	w:through	1.5990
text	w:video	1.5990
text	w:virtual	1.5990
text	w:weechat	1.5990
text	w:wingpanel	1.5990
text	w:working	1.5990
text	w:znc	1.5990
text	builder:rustPlatform.buildRustPackage	1.5949
text	builder:fetchurl	1.5571
text	host:web.archive.org	1.4732
text	license:LPPL-1.3c	1.4732
text	w:agent	1.4732
text	w:amd	1.4732
text	w:chicken	1.4732
text	w:conquer	1.4732
text	w:customizable	1.4732
text	w:elm	1.4732
text	w:gui	1.4732
text	w:kubernetes	1.4732
text	w:lisp	1.4732
text	w:one	1.4732
text	w:parser	1.4732
text	w:platform	1.4732
text	w:powerful	1.4732
text	w:program	1.4732
text	w:providing	1.4732
text	w:release	1.4732
text	w:some	1.4732
text	w:ubuntu	1.4732
text	w:unhinted	1.4732
text	w:uses	1.4732
text	w:window	1.4732
text	w:line	1.4728
text	w:files	1.4351
text	w:programming	1.3635
text	license:AGPL-3.0-only	1.3613
text	license:APSL-2.0	1.3613
text	license:LGPL-2.1	1.3613
text	license:free	1.3613
text	w:binary	1.3613
text	w:browser	1.3613
text	w:daemon	1.3613
text	w:device	1.3613
text	w:hyprland	1.3613
text	w:javascript	1.3613
text	w:kodi	1.3613
text	w:man	1.3613
text	w:management	1.3613
text	w:playing	1.3613
text	w:plugins	1.3613
text	w:quake	1.3613
text	w:systems	1.3613
text	w:time	1.3613
text	w:user	1.3613
text	w:utility	1.3613
text	w:dictionary	1.3156
text	w:server	1.2966
text	builder:buildKodiAddon	1.2605
text	host:eclipse.org	1.2605
text	license:CC-BY-4.0	1.2605
text	w:analysis	1.2605
text	w:check	1.2605
text	w:components	1.2605
text	w:core	1.2605
text	w:custom	1.2605
text	w:developers	1.2605
text	w:distributed	1.2605
text	w:features	1.2605
text	w:ibus	1.2605
text	w:indicator	1.2605
text	w:intel	1.2605
text	w:original	1.2605
text	w:panel	1.2605
text	w:pantheon	1.2605
text	w:pim	1.2605
text	w:printer	1.2605
text	w:project	1.2605
text	w:python	1.2605
text	w:scripts	1.2605
text	w:search	1.2605
text	w:set	1.2605
text	w:tmux	1.2605
text	w:top	1.2605
text	w:viewer	1.2605
text	w:windows	1.2605
text	license:MPL-2.0	1.2036
text	w:client	1.1744
text	w:command	1.1744
text	builder:buildPythonPackage	1.1689
text	builder:vimUtils.buildVimPlugin	1.1689
text	host:jetbrains.com	1.1689
text	license:unfreeRedistributable	1.1689
text	w:alternative	1.1689
text	w:audio	1.1689
text	w:collection	1.1689
text	w:commands	1.1689
text	w:component	1.1689
text	w:information	1.1689
text	w:input	1.1689
text	w:java	1.1689
text	w:lxqt	1.1689
text	w:manage	1.1689
text	w:small	1.1689
text	w:style	1.1689
text	w:test	1.1689
text	w:touch	1.1689
text	w:wayland	1.1689
text	license:Artistic-2.0	1.0849
text	w:berkeley	1.0849
text	w:control	1.0849
text	w:environment	1.0849
text	w:fast	1.0849
text	w:jetbrains	1.0849
text	w:mimicking	1.0849
text	w:neovim	1.0849
text	w:pass	1.0849
text	w:realtek	1.0849
text	w:rust	1.0849
text	w:terminal	1.0849
text	w:width	1.0849
text	w:written	1.0849
text	w:implementation	1.0142
text	builder:buildNpmPackage	1.0072
text	host:brother.com	1.0072
text	host:opensource.apple.com	1.0072
text	host:pagure.io	1.0072
text	license:publicDomain	1.0072
text	w:brother	1.0072
text	w:built	1.0072
text	w:darwin	1.0072
text	w:easy	1.0072
text	w:fork	1.0072
text	w:indian	1.0072
text	w:iosevka	1.0072
text	w:lightweight	1.0072
text	w:lv2	1.0072
text	w:mono	1.0072
text	w:standard	1.0072
text	w:access	0.9351
text	w:adds	0.9351
text	w:app	0.9351
text	w:build	0.9351
text	w:elementary	0.9351
text	w:grafana	0.9351
text	w:languages	0.9351
text	w:libretro	0.9351
text	w:lomiri	0.9351
text	w:music	0.9351
text	w:normal	0.9351
text	w:player	0.9351
text	w:postgresql	0.9351
text	w:runtime	0.9351
text	w:software	0.9351
text	w:theme	0.9351
text	w:variant	0.9351
text	w:tool	0.8751
text	host:grafana.com	0.8678
text	w:common	0.8678
text	builder:buildDotnetModule	0.8046
text	host:ctan.org	0.8046
text	host:ftp.gnu.org	0.8046
text	w:designed	0.8046
text	w:eclipse	0.8046
text	w:framework	0.8046
text	w:home	0.8046
text	w:integration	0.8046
text	w:interface	0.8046
text	w:ligature	0.8046
text	w:scheme	0.8046
text	w:service	0.8046
text	w:settings	0.8046
text	w:tiny	0.8046
text	license:GPL-2.0-only	0.7932
text	w:language	0.7916
text	builder:buildHomeAssistantComponent	0.7451
text	gui:wrapGAppsHook4	0.7451
text	host:dotnet.github.io	0.7451
text	host:optifine.net	0.7451
text	host:wiki.documentfoundation.org	0.7451
text	w:c++	0.7451
text	w:compiler	0.7451
text	w:development	0.7451
text	w:fish	0.7451
text	w:libreoffice	0.7451
text	w:minecraft	0.7451
text	w:mod	0.7451
text	w:monitoring	0.7451
text	w:mopidy	0.7451
text	w:network	0.7451
text	w:obs	0.7451
text	w:script	0.7451
text	w:skk	0.7451
text	w:studio	0.7451
text	w:text	0.7451
text	builder:buildDunePackage	0.6889
text	w:allows	0.6889
text	w:aspell	0.6889
text	w:assistant	0.6889
text	w:hyphen	0.6889
text	w:mobile	0.6889
text	w:ocaml	0.6889
text	w:optimization	0.6889
text	w:package	0.6889
text	w:configuration	0.6355
text	w:corner	0.6355
text	w:engine	0.6355
text	w:file	0.6355
text	w:gnome	0.6355
text	w:net	0.6355
text	w:round	0.6355
text	w:extension	0.6244
text	host:extensions.gnome.org	0.5849
text	host:nerdfonts.com	0.5849
text	host:translatelocally.com	0.5849
text	w:model	0.5849
text	w:provides	0.5849
text	w:translatelocally	0.5849
text	name:suffix-bin	0.5366
text	w:applications	0.5366
text	w:ligatures	0.5366
text	w:port	0.5366
text	license:MIT	-0.5214
text	license:GPL-2.0-or-later	-0.5386
text	license:LGPL-2.1-only	-0.5581
text	w:driver	-0.5581
text	license:unfree	-0.5910
text	license:LGPL-3.0-or-later	-0.6988
text	builder:fetchzip	-0.7698
text	license:OFL-1.1	-0.7970
text	license:LGPL-3.0-only	-0.8495
text	license:BSD-3-Clause	-0.9157
text	license:LGPL-2.1-or-later	-0.9593
text	license:BSD-2-Clause	-1.0593
text	w:plugin	-1.0805
text	license:LGPL-2.0-or-later	-1.1612
text	license:GPL-3.0-only	-1.4306
text	license:CC0-1.0	-2.0301
text	host:invent.kde.org	-2.0498
typesetting	host:ctan.org	8.5740
typesetting	license:LPPL-1.3c	7.2998
typesetting	host:lilypond.org	7.1190
typesetting	w:lilypond	7.1190
typesetting	builder:runCommand	3.7894
typesetting	w:style	2.8308
typesetting	w:font	2.7500
typesetting	license:free	2.3902
typesetting	w:man	2.3902
typesetting	license:CC-BY-4.0	2.2783
typesetting	w:developers	2.2783
typesetting	w:information	2.1776
typesetting	license:OFL-1.1	2.1085
typesetting	license:publicDomain	2.0019
typesetting	w:standard	2.0019
typesetting	w:build	1.9243
typesetting	builder:fetchurl	1.8841
typesetting	w:line	1.8328
typesetting	host:developer.android.com	1.6889
typesetting	host:gitlab.linphone.org	1.6889
typesetting	host:multitran.sourceforge.net	1.6889
typesetting	license:APSL-1.0	1.6889
typesetting	license:FSFAP	1.6889
typesetting	license:Unlicense	1.6889
typesetting	name:prefix:kde-	1.6889
typesetting	name:suffix-driver	1.6889
typesetting	name:suffix-theme	1.6889
typesetting	name:suffix-tools	1.6889
typesetting	w:about	1.6889
typesetting	w:addon	1.6889
typesetting	w:advanced	1.6889
typesetting	w:alert	1.6889
typesetting	w:also	1.6889
typesetting	w:between	1.6889
typesetting	w:calendar	1.6889
typesetting	w:cards	1.6889
typesetting	w:clang	1.6889
typesetting	w:clean	1.6889
typesetting	w:clients	1.6889
typesetting	w:condensed	1.6889
typesetting	w:connect	1.6889
typesetting	w:controller	1.6889
typesetting	w:deadbeef	1.6889
typesetting	w:disk	1.6889
typesetting	w:distribution	1.6889
typesetting	w:documents	1.6889
typesetting	w:dotted	1.6889
typesetting	w:drivers	1.6889
typesetting	w:efficient	1.6889
typesetting	w:embedded	1.6889
typesetting	w:extensible	1.6889
typesetting	w:firefox	1.6889
typesetting	w:flexible	1.6889
typesetting	w:format	1.6889
typesetting	w:freshrss	1.6889
typesetting	w:games	1.6889
typesetting	w:generator	1.6889
typesetting	w:high	1.6889
typesetting	w:highlighting	1.6889
typesetting	w:http	1.6889
typesetting	w:including	1.6889
typesetting	w:injection	1.6889
typesetting	w:install	1.6889
typesetting	w:integrate	1.6889
typesetting	w:kio	1.6889
typesetting	w:laptop	1.6889
typesetting	w:linphone	1.6889
typesetting	w:lldb	1.6889
typesetting	w:llvm	1.6889
typesetting	w:lua	1.6889
typesetting	w:machine	1.6889
typesetting	w:makes	1.6889
typesetting	w:many	1.6889
typesetting	w:markdown	1.6889
typesetting	w:multitran	1.6889
typesetting	w:native	1.6889
typesetting	w:networking	1.6889
typesetting	w:nvidia	1.6889
typesetting	w:page	1.6889
typesetting	w:pages	1.6889
typesetting	w:password	1.6889
typesetting	w:plug	1.6889
typesetting	w:puzzle	1.6889
typesetting	w:red	1.6889
typesetting	w:running	1.6889
typesetting	w:security	1.6889
typesetting	w:single	1.6889
typesetting	w:sound	1.6889
typesetting	w:state	1.6889
typesetting	w:supporting	1.6889
typesetting	w:switchboard	1.6889
typesetting	w:syntax	1.6889
typesetting	w:tree	1.6889
typesetting	w:typing	1.6889
typesetting	w:unicode	1.6889
typesetting	w:values	1.6889
typesetting	w:vdr	1.6889
typesetting	w:vim	1.6889
